Product Category,Sub Category,Unit Cost,Unit Price
Woman Shoes,Peep Toe,24,29.5
Man Shoes,Derby,270,274
Woman Shoes,Peep Toe,53.5,88.5
Woman Shoes,Peep Toe,50,88
Woman Shoes,Stilletto,67.5,86
Woman Shoes,Peep Toe,301,411
Woman Shoes,Boots,525,631
Woman Shoes,Loafers,715,908.5
Woman Shoes,Sandals,135,206
Clothing,Quarter Socks,189,271.5
Woman Shoes,Clogs,66,76
Clothing,Toe Cover Socks,135,174
Woman Shoes,Peep Toe,375,498
Woman Shoes,Peep Toe,5,6.67
Clothing,Quarter Socks,650,832
Woman Shoes,Peep Toe,50,55.5
Woman Shoes,Peep Toe,319,431
Woman Shoes,Peep Toe,210,273
Woman Shoes,Peep Toe,60,75
Clothing,Toe Cover Socks,36,49.5
Woman Shoes,Peep Toe,236,302
Woman Shoes,Peep Toe,20,29
Woman Shoes,Peep Toe,100,138.5
Woman Shoes,Peep Toe,22,30
Man Shoes,Oxford,"2,384.00","2,644.00"
Woman Shoes,Sandals,144,181
Woman Shoes,Sandals,40,55
Woman Shoes,Boots,175,227.33
Woman Shoes,Sandals,46.67,50.33
Woman Shoes,Sandals,135,229.5
Clothing,Quarter Socks,108,126
Woman Shoes,Peep Toe,20,29.33
Man Shoes,Derby,270,299.5
Clothing,Low Cut Socks,294,309
Woman Shoes,Boots,81.67,132.33
Clothing,Quarter Socks,729,917
Woman Shoes,Boots,140,170
Woman Shoes,Peep Toe,120,152
Woman Shoes,Peep Toe,490,670
Woman Shoes,Peep Toe,1,1.5
Woman Shoes,Pump,477,604.5
Woman Shoes,Peep Toe,225,280.33
Woman Shoes,Peep Toe,64,77
Woman Shoes,Peep Toe,161,180.5
Woman Shoes,Peep Toe,4,5
Woman Shoes,Peep Toe,19.5,24
Clothing,Mid Calf Socks,51,77.67
Woman Shoes,Clogs,22,25
Man Shoes,Sneakers,773.33,796.67
Woman Shoes,Clogs,205,283
Woman Shoes,Sandals,95,128.5
Woman Shoes,Sandals,52.5,65
Woman Shoes,Clogs,73.33,90
Woman Shoes,Clogs,615,804
Woman Shoes,Sandals,130,179
Woman Shoes,Stilletto,207,265
Woman Shoes,Boots,70,80.33
Woman Shoes,Boots,46.67,60
Man Shoes,Derby,850.5,836.5
Woman Shoes,Peep Toe,225,323
Woman Shoes,Peep Toe,40,60.5
Man Shoes,Sneakers,"2,295.00","2,311.00"
Woman Shoes,Sandals,55,73
Woman Shoes,Sandals,18.33,21.33
Man Shoes,Sneakers,"1,160.00","1,157.00"
Woman Shoes,Boots,291.67,380.33
Woman Shoes,Boots,58.33,72.67
Man Shoes,Derby,850.5,932.5
Woman Shoes,Boots,210,252
Woman Shoes,Sandals,130.5,179.5
Woman Shoes,Sandals,36.67,50.33
Woman Shoes,Peep Toe,70,77
Woman Shoes,Peep Toe,13.5,15.5
Clothing,Quarter Socks,433.33,518.67
Woman Shoes,Peep Toe,95,110
Woman Shoes,Peep Toe,75,92
Woman Shoes,Sandals,75,91.5
Clothing,Mid Calf Socks,27,33
Woman Shoes,Sandals,300,455
Woman Shoes,Sandals,20,29.5
Clothing,Low Cut Socks,330.5,340
Woman Shoes,Peep Toe,362.5,462.5
Woman Shoes,Peep Toe,20,25.5
Clothing,Mid Calf Socks,81,86.5
Man Shoes,Sneakers,"1,147.50","1,220.00"
Woman Shoes,Clogs,132,158.33
Woman Shoes,Boots,"1,015.00","1,228.00"
Woman Shoes,Clogs,88,104.33
Man Shoes,Sneakers,"2,295.00","2,222.00"
Woman Shoes,Clogs,66,88.5
Clothing,Quarter Socks,133.33,158.33
Woman Shoes,Sandals,26.67,31.67
Woman Shoes,Clogs,240,313
Man Shoes,Sneakers,256.33,253.67
Man Shoes,Oxford,"1,215.00","1,140.00"
Man Shoes,Sneakers,773.33,907.67
Woman Shoes,Boots,280,412
Woman Shoes,Peep Toe,35,45.33
Woman Shoes,Peep Toe,12.5,16.5
Man Shoes,Sneakers,"2,295.00","2,613.00"
Woman Shoes,Peep Toe,66,78
Woman Shoes,Peep Toe,232,275
Woman Shoes,Peep Toe,179.5,232
Woman Shoes,Peep Toe,31,38
Clothing,Quarter Socks,108,128.5
Woman Shoes,Boots,350,416
Man Shoes,Sneakers,"1,160.00","1,458.00"
Clothing,Quarter Socks,486,652.5
Woman Shoes,Boots,23.33,30.33
Woman Shoes,Sandals,25,35
Woman Shoes,Sandals,20,29.5
Woman Shoes,Peep Toe,163,218.33
Woman Shoes,Boots,245,215
Clothing,Quarter Socks,25,34.5
Woman Shoes,Clogs,198,230.5
Woman Shoes,Peep Toe,880,"1,074.00"
Woman Shoes,Peep Toe,16,21.33
Clothing,Extra Low Cut Socks,360,374.33
Woman Shoes,Clogs,242,333.5
Woman Shoes,Peep Toe,141.67,163.67
Woman Shoes,Peep Toe,35,42
Woman Shoes,Boots,"1,015.00","1,312.00"
Clothing,Quarter Socks,522,563.67
Woman Shoes,Peep Toe,174,200
Woman Shoes,Peep Toe,40,46.5
Woman Shoes,Peep Toe,19.5,27
Clothing,Quarter Socks,375,468.5
Woman Shoes,Clogs,29.33,37.67
Man Shoes,Oxford,794.67,"1,042.00"
Man Shoes,Sneakers,"2,320.00","3,263.00"
Man Shoes,Sneakers,765,809.33
Woman Shoes,Boots,52.5,65.5
Woman Shoes,Sandals,135,198.5
Woman Shoes,Sandals,40,62.67
Woman Shoes,Boots,735,"1,017.00"
Man Shoes,Sneakers,"2,295.00","2,453.00"
Woman Shoes,Clogs,154,179
Woman Shoes,Sandals,87,132
Woman Shoes,Sandals,75,121
Man Shoes,Sneakers,"1,160.00","1,130.00"
Woman Shoes,Peep Toe,258,331.5
Woman Shoes,Clogs,99,132.5
Man Shoes,Oxford,"1,192.00","1,126.50"
Woman Shoes,Sandals,58.5,79
Woman Shoes,Sandals,45,73.67
Clothing,Mid Calf Socks,49.5,78.5
Clothing,Quarter Socks,234,306.33
Man Shoes,Derby,180,202
Man Shoes,Oxford,"2,384.00","2,308.00"
Woman Shoes,Peep Toe,13.33,16
Woman Shoes,Peep Toe,1.67,2
Woman Shoes,Peep Toe,100,115
Woman Shoes,Peep Toe,4.67,6.33
Woman Shoes,Boots,70,113.5
Man Shoes,Oxford,247.33,255.67
Woman Shoes,Clogs,88,111.67
Woman Shoes,Loafers,247.5,303
Man Shoes,Derby,373.33,406.33
Clothing,Quarter Socks,"1,000.00","1,575.00"
Woman Shoes,Peep Toe,1.67,2
Man Shoes,Sneakers,"1,147.50","1,279.50"
Clothing,Mid Calf Socks,54,67.5
Woman Shoes,Boots,420,579.5
Man Shoes,Derby,560,733
Woman Shoes,Sandals,57.5,80.5
Woman Shoes,Sandals,45,68
Woman Shoes,Peep Toe,195,265.5
Woman Shoes,Peep Toe,3.33,4
Woman Shoes,Boots,630,712
Woman Shoes,Peep Toe,18,24
Woman Shoes,Peep Toe,32,41
Woman Shoes,Peep Toe,870,"1,221.00"
Woman Shoes,Peep Toe,80,97
Woman Shoes,Boots,35,37.5
Man Shoes,Derby,850.5,833
Woman Shoes,Boots,122.5,144
Woman Shoes,Loafers,"1,045.00","1,092.00"
Woman Shoes,Clogs,231,246
Woman Shoes,Peep Toe,65,85
Clothing,Mid Calf Socks,36,50
Man Shoes,Oxford,"1,192.00","1,376.00"
Clothing,Mid Calf Socks,72,100
Woman Shoes,Boots,665,743
Clothing,Low Cut Socks,612,708
Woman Shoes,Pump,397.5,598.5
Woman Shoes,Peep Toe,31.67,39
Woman Shoes,Peep Toe,480,596
Woman Shoes,Boots,105,129.67
Clothing,Quarter Socks,126,173.33
Man Shoes,Sneakers,769,808
Woman Shoes,Peep Toe,35,47
Woman Shoes,Boots,35,43
Clothing,Quarter Socks,350,443
Clothing,Quarter Socks,"1,200.00","1,310.00"
Man Shoes,Sneakers,773.33,909.67
Woman Shoes,Sandals,130,197
Woman Shoes,Sandals,100,163
Woman Shoes,Clogs,7.33,8.67
Man Shoes,Sneakers,"2,320.00","2,311.00"
Woman Shoes,Boots,245,296.5
Woman Shoes,Peep Toe,493,574
Woman Shoes,Peep Toe,31.67,41.33
Woman Shoes,Boots,"1,015.00","1,320.00"
Woman Shoes,Peep Toe,24,27
Woman Shoes,Peep Toe,623,746
Man Shoes,Sneakers,"1,160.00","1,462.00"
Woman Shoes,Sandals,60,69
Woman Shoes,Peep Toe,87.5,109
Woman Shoes,Peep Toe,66,83
Man Shoes,Sneakers,"1,147.50","1,115.50"
Woman Shoes,Peep Toe,25,31
Woman Shoes,Peep Toe,7.67,8.33
Man Shoes,Oxford,794.67,948
Clothing,Mid Calf Socks,54,76.33
Clothing,Mid Calf Socks,27,35
Woman Shoes,Peep Toe,116.67,145
Woman Shoes,Peep Toe,5,6
Woman Shoes,Peep Toe,120,151
Woman Shoes,Peep Toe,16,18.5
Woman Shoes,Peep Toe,125,135.67
Woman Shoes,Peep Toe,3.5,4.5
Man Shoes,Sneakers,"1,147.50","1,215.00"
Clothing,Quarter Socks,366.67,411.67
Man Shoes,Sneakers,"1,147.50","1,419.50"
Clothing,Mid Calf Socks,24,26.67
Woman Shoes,Boots,770,932
Woman Shoes,Clogs,154,197.33
Woman Shoes,Sandals,72.5,100.5
Man Shoes,Sneakers,180,196.33
Woman Shoes,Boots,221.67,250.33
Woman Shoes,Boots,210,244
Woman Shoes,Boots,23.33,27
Man Shoes,Derby,270,266.5
Clothing,Mid Calf Socks,112.5,156.5
Man Shoes,Sneakers,565,676
Man Shoes,Oxford,371,404.5
Woman Shoes,Boots,221.67,253.33
Man Shoes,Oxford,371,405
Woman Shoes,Boots,70,97.33
Woman Shoes,Peep Toe,106.33,132.33
Man Shoes,Sneakers,"2,320.00","2,308.00"
Woman Shoes,Boots,70,90.5
Woman Shoes,Peep Toe,241.67,301
Woman Shoes,Peep Toe,40,49
Woman Shoes,Peep Toe,100,122
Woman Shoes,Peep Toe,210,266
Woman Shoes,Boots,105,122
Woman Shoes,Boots,245,300
Woman Shoes,Stilletto,42.33,50.67
Woman Shoes,Clogs,396,531
Woman Shoes,Clogs,176,227
Woman Shoes,Boots,700,832
Man Shoes,Sneakers,769,751
Man Shoes,Derby,270,300.5
Woman Shoes,Boots,227.5,280
Woman Shoes,Clogs,110,133.33
Clothing,Low Cut Socks,269.5,291.5
Woman Shoes,Boots,507.5,609.5
Woman Shoes,Peep Toe,76,70
Woman Shoes,Peep Toe,37.5,38.5
Woman Shoes,Peep Toe,25,29
Woman Shoes,Peep Toe,192.5,249
Man Shoes,Sneakers,769,"1,006.00"
Clothing,Extra Low Cut Socks,921,"1,225.00"
Man Shoes,Sneakers,"2,295.00","2,381.00"
Woman Shoes,Clogs,462,591
Woman Shoes,Peep Toe,141.67,188.33
Woman Shoes,Peep Toe,23.33,31.67
Woman Shoes,Peep Toe,19.5,24
Man Shoes,Sneakers,"2,295.00","2,262.00"
Woman Shoes,Sandals,43.33,69.33
Woman Shoes,Sandals,33.33,42.33
Woman Shoes,Peep Toe,551,738
Woman Shoes,Peep Toe,43.33,52.33
Clothing,Low Cut Socks,212.33,250.33
Woman Shoes,Peep Toe,15,21.67
Woman Shoes,Peep Toe,13,18.67
Woman Shoes,Stilletto,71.5,100.5
Clothing,Low Cut Socks,57,66
Woman Shoes,Peep Toe,3.33,4
Woman Shoes,Peep Toe,2.5,3
Woman Shoes,Boots,140,178
Man Shoes,Derby,270,292
Woman Shoes,Clogs,33,43.5
Woman Shoes,Peep Toe,11.67,15.33
Woman Shoes,Peep Toe,125,155
Woman Shoes,Peep Toe,40,65.67
Woman Shoes,Boots,116.67,179
Clothing,Quarter Socks,375,585.5
Woman Shoes,Clogs,11,15.5
Woman Shoes,Boots,227.5,283
Man Shoes,Sneakers,765,780
Woman Shoes,Boots,350,439
Woman Shoes,Clogs,275,336
Woman Shoes,Peep Toe,60,87.5
Woman Shoes,Peep Toe,60,88
Woman Shoes,Clogs,132,166
Woman Shoes,Peep Toe,35,43
Woman Shoes,Clogs,286,343
Woman Shoes,Peep Toe,85,109
Man Shoes,Sneakers,"2,295.00","2,111.00"
Woman Shoes,Boots,151.67,187
Man Shoes,Sneakers,565,536
Woman Shoes,Clogs,146.67,139.33
Woman Shoes,Sandals,270,383
Woman Shoes,Sandals,115,143
Clothing,Quarter Socks,540,587.5
Woman Shoes,Clogs,22,26.67
Man Shoes,Sneakers,180,216.33
Clothing,Toe Cover Socks,207,265
Woman Shoes,Boots,210,256.5
Man Shoes,Derby,567,589.33
Clothing,Quarter Socks,"1,134.00","1,361.00"
Woman Shoes,Boots,455,680
Woman Shoes,Peep Toe,70,91
Woman Shoes,Peep Toe,105,124
Woman Shoes,Clogs,88,109
Woman Shoes,Boots,"1,015.00","1,205.00"
Man Shoes,Sneakers,769,827
Woman Shoes,Peep Toe,190,232.33
Man Shoes,Sneakers,256.33,280
Woman Shoes,Boots,140,164.67
Man Shoes,Derby,180,227
Man Shoes,Sneakers,540,564
Woman Shoes,Sandals,220,241
Woman Shoes,Sandals,70,84
Woman Shoes,Boots,350,448
Clothing,Invisible Socks,"1,120.00","1,410.00"
Man Shoes,Derby,540,539
Woman Shoes,Peep Toe,52,60
Woman Shoes,Peep Toe,60,68
Clothing,Quarter Socks,"1,404.00","1,661.00"
Woman Shoes,Sandals,50,59.5
Woman Shoes,Boots,297.5,394.5
Woman Shoes,Peep Toe,602,747
Clothing,Quarter Socks,400,684
Woman Shoes,Clogs,44,52
Clothing,Low Cut Socks,245,267
Woman Shoes,Peep Toe,110,168
Woman Shoes,Peep Toe,275,421
Woman Shoes,Boots,221.67,329
Woman Shoes,Clogs,240,302
Woman Shoes,Clogs,11,13
Clothing,Quarter Socks,72,87
Man Shoes,Derby,540,711
Woman Shoes,Sandals,33,48.33
Woman Shoes,Sandals,21.67,35.67
Clothing,Low Cut Socks,588,769
Man Shoes,Derby,270,335.5
Woman Shoes,Sandals,198,274
Woman Shoes,Sandals,27.5,41.5
Woman Shoes,Boots,81.67,120.33
Woman Shoes,Boots,70,88
Woman Shoes,Boots,35,48.67
Woman Shoes,Clogs,176,209
Clothing,Toe Cover Socks,13.5,20.5
Woman Shoes,Clogs,197.67,281.33
Clothing,Extra Low Cut Socks,211.67,323.33
Man Shoes,Sneakers,540,663
Woman Shoes,Boots,350,493
Woman Shoes,Peep Toe,40,47.5
Woman Shoes,Peep Toe,290,340
Woman Shoes,Boots,420,456
Woman Shoes,Peep Toe,717,892
Woman Shoes,Peep Toe,5.33,6.67
Woman Shoes,Peep Toe,326.67,398.67
Woman Shoes,Peep Toe,26.67,35.33
Woman Shoes,Peep Toe,23,25
Man Shoes,Oxford,794.67,842.33
Woman Shoes,Boots,17.5,24
Woman Shoes,Peep Toe,65.33,82
Woman Shoes,Peep Toe,4,5.5
Clothing,Quarter Socks,650,769.5
Clothing,Quarter Socks,700,864
Clothing,Quarter Socks,"1,250.00","1,321.00"
Woman Shoes,Boots,210,259
Woman Shoes,Clogs,550,702
Clothing,Toe Cover Socks,9,11.5
Man Shoes,Sneakers,773.33,764
Woman Shoes,Peep Toe,21.33,27
Woman Shoes,Peep Toe,165,213.5
Woman Shoes,Peep Toe,27.5,37
Clothing,Quarter Socks,650,790
Man Shoes,Sneakers,765,875
Woman Shoes,Sandals,65,83.5
Woman Shoes,Sandals,66.67,87.33
Woman Shoes,Boots,116.67,148
Woman Shoes,Peep Toe,25,34
Woman Shoes,Peep Toe,34.67,44.33
Woman Shoes,Peep Toe,46,58
Man Shoes,Oxford,607.5,636
Woman Shoes,Clogs,121,141
Man Shoes,Oxford,"2,384.00","3,163.00"
Woman Shoes,Sandals,9,10.67
Woman Shoes,Sandals,20,17
Clothing,Low Cut Socks,49,46.5
Man Shoes,Derby,"1,120.00","1,218.00"
Woman Shoes,Peep Toe,105,146
Woman Shoes,Boots,23.33,26.33
Woman Shoes,Peep Toe,450,610
Woman Shoes,Peep Toe,16,20
Clothing,Quarter Socks,900,"1,089.00"
Man Shoes,Oxford,794.67,874
Woman Shoes,Sandals,67.5,69.5
Woman Shoes,Sandals,140,131
Man Shoes,Oxford,"2,384.00","2,941.00"
Woman Shoes,Peep Toe,55,63.5
Woman Shoes,Peep Toe,391.5,438
Woman Shoes,Boots,140,130.33
Woman Shoes,Clogs,506,684
Woman Shoes,Sandals,30,33.5
Woman Shoes,Sandals,1.67,2
Clothing,Extra Low Cut Socks,190.67,276.67
Woman Shoes,Clogs,176,249
Woman Shoes,Clogs,99,122
Woman Shoes,Clogs,121,147.5
Woman Shoes,Sandals,6.67,8.33
Woman Shoes,Sandals,250,307
Woman Shoes,Peep Toe,25,34.5
Woman Shoes,Peep Toe,14.67,18.67
Man Shoes,Sneakers,773.33,"1,040.33"
Woman Shoes,Loafers,495,615
Man Shoes,Derby,540,656
Woman Shoes,Sandals,69,83.33
Woman Shoes,Sandals,130,156
Woman Shoes,Clogs,44,48.33
Woman Shoes,Loafers,311.67,396
Woman Shoes,Peep Toe,43,56.5
Woman Shoes,Peep Toe,28.5,34.5
Man Shoes,Oxford,"1,215.00","1,279.00"
Woman Shoes,Boots,315,388.33
Woman Shoes,Peep Toe,350,479.5
Woman Shoes,Peep Toe,68,97
Woman Shoes,Boots,262.5,401.5
Woman Shoes,Peep Toe,20,28
Woman Shoes,Peep Toe,326,417.33
Woman Shoes,Boots,210,306.33
Woman Shoes,Boots,192.5,251
Clothing,Quarter Socks,"1,050.00","1,499.00"
Clothing,Mid Calf Socks,12,15
Woman Shoes,Clogs,51.33,68
Woman Shoes,Clogs,117.33,126
Man Shoes,Sneakers,565,671
Man Shoes,Sneakers,256.33,281
Woman Shoes,Boots,455,535
Clothing,Low Cut Socks,637,839
Woman Shoes,Stilletto,32,41.5
Woman Shoes,Clogs,160,195.67
Woman Shoes,Peep Toe,23,32
Man Shoes,Sneakers,384.5,454.5
Woman Shoes,Peep Toe,8.33,10.33
Woman Shoes,Peep Toe,180,292
Woman Shoes,Boots,140,235.67
Clothing,Invisible Socks,233.33,296
Woman Shoes,Peep Toe,54,63
Woman Shoes,Peep Toe,193,216
Woman Shoes,Peep Toe,25,28
Clothing,Low Cut Socks,269,375
Clothing,Mid Calf Socks,63,78.33
Woman Shoes,Peep Toe,30,35.5
Woman Shoes,Peep Toe,44,52.5
Woman Shoes,Peep Toe,161,212
Woman Shoes,Peep Toe,145,214
Woman Shoes,Boots,326.67,300.33
Clothing,Mid Calf Socks,72,77.5
Woman Shoes,Peep Toe,365,442
Woman Shoes,Peep Toe,345,382
Woman Shoes,Peep Toe,23,28.33
Woman Shoes,Sandals,45,60.5
Woman Shoes,Sandals,57.5,69.5
Clothing,Mid Calf Socks,18,20.67
Woman Shoes,Boots,35,46
Woman Shoes,Peep Toe,70,86
Woman Shoes,Peep Toe,50,62
Man Shoes,Sneakers,282.5,305
Woman Shoes,Boots,262.5,349
Woman Shoes,Boots,980,"1,179.00"
Man Shoes,Oxford,794.67,931.33
Clothing,Mid Calf Socks,162,239
Man Shoes,Oxford,"2,384.00","3,161.00"
Man Shoes,Oxford,794.67,"1,115.00"
Woman Shoes,Peep Toe,5,6.33
Woman Shoes,Boots,256.67,306.33
Clothing,Low Cut Socks,232.5,328.5
Clothing,Extra Low Cut Socks,402.33,488
Woman Shoes,Sandals,31.5,49
Woman Shoes,Sandals,37.5,48
Woman Shoes,Clogs,374,479
Woman Shoes,Clogs,286,330
Man Shoes,Derby,"1,701.00","1,594.00"
Clothing,Quarter Socks,324,347
Woman Shoes,Peep Toe,203,253
Woman Shoes,Peep Toe,18.33,23.33
Clothing,Quarter Socks,100,118
Woman Shoes,Peep Toe,240,390
Woman Shoes,Peep Toe,145,241
Man Shoes,Oxford,607.5,636.5
Woman Shoes,Boots,210,254.33
Man Shoes,Sneakers,"2,320.00","2,576.00"
Woman Shoes,Boots,665,908
Woman Shoes,Peep Toe,52.5,64.5
Man Shoes,Sneakers,180,223.67
Man Shoes,Sneakers,256.33,284.67
Clothing,Quarter Socks,"1,350.00","1,739.00"
Woman Shoes,Peep Toe,118,142
Clothing,Extra Low Cut Socks,603.5,790.5
Man Shoes,Derby,560,759
Man Shoes,Sneakers,"1,147.50","1,292.00"
Woman Shoes,Peep Toe,18,22.5
Woman Shoes,Peep Toe,16,20
Woman Shoes,Boots,227.5,355
Woman Shoes,Sandals,80,95.5
Woman Shoes,Sandals,5,6
Man Shoes,Derby,270,301
Man Shoes,Sneakers,"1,147.50","1,054.50"
Woman Shoes,Boots,105,124
Man Shoes,Derby,"1,120.00","1,076.00"
Man Shoes,Sneakers,"1,147.50","1,297.50"
Woman Shoes,Clogs,183.33,150.67
Woman Shoes,Peep Toe,172,196
Woman Shoes,Boots,455,600
Woman Shoes,Clogs,55,59
Clothing,Low Cut Socks,106,125.33
Woman Shoes,Peep Toe,60,70.5
Man Shoes,Derby,850.5,840
Woman Shoes,Peep Toe,24,30.67
Woman Shoes,Boots,338.33,433.67
Man Shoes,Oxford,794.67,"1,061.33"
Woman Shoes,Boots,630,778
Woman Shoes,Boots,105,156
Man Shoes,Sneakers,773.33,"1,059.67"
Woman Shoes,Sandals,15,19
Woman Shoes,Sandals,110,96
Man Shoes,Sneakers,765,696.67
Woman Shoes,Clogs,190.33,237
Woman Shoes,Peep Toe,140,164
Man Shoes,Sneakers,765,764
Woman Shoes,Peep Toe,425,461
Woman Shoes,Peep Toe,48.33,54
Woman Shoes,Peep Toe,522,843
Woman Shoes,Peep Toe,28,41
Woman Shoes,Sandals,9,12
Woman Shoes,Sandals,62.5,81.5
Man Shoes,Sneakers,765,887
Woman Shoes,Peep Toe,35,46.67
Woman Shoes,Peep Toe,8.33,10.33
Woman Shoes,Peep Toe,"1,015.00","1,290.00"
Woman Shoes,Peep Toe,42.5,56
Man Shoes,Derby,560,577
Woman Shoes,Boots,770,948
Woman Shoes,Peep Toe,100,114
Woman Shoes,Peep Toe,75,84.5
Man Shoes,Sneakers,773.33,736.67
Woman Shoes,Sandals,90,116.5
Woman Shoes,Sandals,40,45.5
Woman Shoes,Boots,420,483
Clothing,Low Cut Socks,171.33,295.67
Woman Shoes,Peep Toe,5,7.67
Woman Shoes,Peep Toe,141.33,184.33
Woman Shoes,Peep Toe,15,16
Woman Shoes,Boots,420,499
Woman Shoes,Peep Toe,38.33,51
Woman Shoes,Peep Toe,980,"1,199.00"
Woman Shoes,Peep Toe,32,42
Woman Shoes,Stilletto,239,323
Woman Shoes,Boots,151.67,184.67
Clothing,Quarter Socks,198,246
Clothing,Mid Calf Socks,117,120
Clothing,Low Cut Socks,24.5,29.5
Man Shoes,Derby,560,618
Clothing,Mid Calf Socks,9,11
Woman Shoes,Clogs,44,51
Woman Shoes,Sandals,115,137
Woman Shoes,Peep Toe,8,9
Woman Shoes,Peep Toe,225,275
Woman Shoes,Peep Toe,37.5,42
Man Shoes,Oxford,607.5,615
Man Shoes,Oxford,247.33,260.67
Woman Shoes,Peep Toe,406,550
Woman Shoes,Peep Toe,43.33,55
Woman Shoes,Boots,385,492
Woman Shoes,Clogs,198,265
Man Shoes,Derby,373.33,453.33
Woman Shoes,Peep Toe,37.33,54.33
Woman Shoes,Peep Toe,175,293
Woman Shoes,Boots,11.67,17
Man Shoes,Derby,180,162
Woman Shoes,Peep Toe,337.5,448.5
Woman Shoes,Peep Toe,5,6
Woman Shoes,Peep Toe,39,45
Man Shoes,Sneakers,"2,295.00","2,651.00"
Woman Shoes,Peep Toe,362.5,426.5
Woman Shoes,Peep Toe,48,53
Woman Shoes,Peep Toe,14,18
Clothing,Quarter Socks,300,405
Clothing,Extra Low Cut Socks,402.33,401.67
Man Shoes,Sneakers,769,947
Woman Shoes,Peep Toe,120,171
Woman Shoes,Peep Toe,13.67,20
Man Shoes,Sneakers,180,175.33
Man Shoes,Sneakers,282.5,365.5
Woman Shoes,Boots,280,389.5
Woman Shoes,Peep Toe,65,82
Man Shoes,Sneakers,765,818.67
Clothing,Mid Calf Socks,12,15.33
Clothing,Mid Calf Socks,13.5,17
Man Shoes,Sneakers,773.33,836
Man Shoes,Sneakers,773.33,"1,011.67"
Woman Shoes,Sandals,100,146
Woman Shoes,Sandals,25,38.67
Man Shoes,Derby,850.5,"1,006.50"
Woman Shoes,Clogs,80,94.33
Woman Shoes,Peep Toe,2.5,4
Woman Shoes,Clogs,330,368
Woman Shoes,Boots,455,598
Woman Shoes,Boots,"1,050.00","1,607.00"
Man Shoes,Derby,814.33,"1,138.33"
Woman Shoes,Boots,256.67,326.33
Woman Shoes,Sandals,72,102.5
Woman Shoes,Sandals,67.5,102.5
Man Shoes,Sneakers,384.5,488
Clothing,Quarter Socks,316.67,412.67
Woman Shoes,Sandals,135,165
Woman Shoes,Clogs,198,261
Woman Shoes,Boots,350,412
Man Shoes,Sneakers,"1,160.00","1,186.50"
Man Shoes,Oxford,794.67,758.33
Woman Shoes,Boots,525,685
Woman Shoes,Peep Toe,48,60.5
Woman Shoes,Peep Toe,204,240.5
Clothing,Low Cut Socks,441,525
Woman Shoes,Peep Toe,348,378
Woman Shoes,Peep Toe,40,51.5
Woman Shoes,Peep Toe,175,203.67
Woman Shoes,Peep Toe,23.33,24.67
Man Shoes,Sneakers,256.33,252.67
Woman Shoes,Clogs,352,459
Woman Shoes,Clogs,550,687
Woman Shoes,Sandals,11.67,18
Woman Shoes,Sandals,63,86.5
Woman Shoes,Peep Toe,65,98.5
Woman Shoes,Peep Toe,175,246.5
Woman Shoes,Boots,280,390
Clothing,Mid Calf Socks,90,109
Woman Shoes,Clogs,220,245.5
Woman Shoes,Sandals,40,50
Woman Shoes,Pump,556.5,700.5
Man Shoes,Derby,270,288.5
Man Shoes,Sneakers,"1,147.50","1,140.50"
Woman Shoes,Clogs,528,579
Man Shoes,Sneakers,"2,320.00","2,853.00"
Woman Shoes,Boots,140,170.33
Man Shoes,Sneakers,765,834.67
Woman Shoes,Stilletto,29,38.33
Clothing,Quarter Socks,324,399.5
Man Shoes,Derby,814.33,851.33
Woman Shoes,Boots,93.33,107
Clothing,Mid Calf Socks,81,105.5
Man Shoes,Sneakers,"1,160.00","1,187.50"
Woman Shoes,Peep Toe,375,458.5
Woman Shoes,Peep Toe,100,136
Clothing,Quarter Socks,83.33,105
Woman Shoes,Sandals,50,61
Woman Shoes,Sandals,35,45.33
Woman Shoes,Boots,35,46.5
Woman Shoes,Peep Toe,28.33,37.33
Woman Shoes,Peep Toe,16,18
Woman Shoes,Peep Toe,36,39
Woman Shoes,Peep Toe,71.67,97
Woman Shoes,Boots,805,740
Woman Shoes,Peep Toe,75,96.5
Woman Shoes,Peep Toe,16,15
Man Shoes,Sneakers,773.33,871.67
Woman Shoes,Clogs,176,212
Woman Shoes,Peep Toe,55,73
Woman Shoes,Peep Toe,122.5,161
Woman Shoes,Peep Toe,53,58
Man Shoes,Sneakers,"2,295.00","2,281.00"
Man Shoes,Derby,"1,120.00","1,383.00"
Man Shoes,Derby,270,247
Clothing,Extra Low Cut Socks,508,806
Woman Shoes,Loafers,660,910
Clothing,Low Cut Socks,367,363
Man Shoes,Sneakers,256.33,297.67
Woman Shoes,Peep Toe,130.5,160.5
Woman Shoes,Peep Toe,11.67,13
Woman Shoes,Clogs,110,127.33
Woman Shoes,Sandals,40,64
Woman Shoes,Sandals,120,193
Clothing,Extra Low Cut Socks,550.33,813
Man Shoes,Sneakers,"1,160.00","1,277.00"
Woman Shoes,Clogs,307.5,376.5
Clothing,Extra Low Cut Socks,286,377
Woman Shoes,Loafers,73.33,88.67
Woman Shoes,Boots,525,611.5
Woman Shoes,Boots,140,169
Man Shoes,Sneakers,765,810.67
Woman Shoes,Peep Toe,8.33,10.67
Clothing,Invisible Socks,163.33,209.33
Man Shoes,Sneakers,270,291
Woman Shoes,Sandals,84,93.67
Woman Shoes,Peep Toe,70,85.5
Woman Shoes,Peep Toe,14,16
Man Shoes,Oxford,"2,384.00","2,292.00"
